Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,failure_reason
OUT_10229,2025,2,DIST_C_03,SKU_06,253.05034273094503,21256.239834679745,Invalid Outlet_ID
OUT_02862,2024,1,DIST_W_01,SKU_03,4.511715179818679,1579.147325241937,Invalid Outlet_ID
OUT_15238,2025,10,DIST_NW_02,SKU_02,194.41578020607983,49252.00144733931,Invalid Outlet_ID
OUT_16360,2023,4,DIST_NW_01,SKU_09,4.622538114553934,10169.57486577652,Invalid Outlet_ID
OUT_10229,2024,11,DIST_C_03,SKU_07,61.68993988685759,40098.4700174314,Invalid Outlet_ID
OUT_10530,2025,7,DIST_C_03,SKU_01,30.086654316959144,9025.983520027745,Invalid Outlet_ID
OUT_15238,2025,12,DIST_NW_02,SKU_08,94.71068991558973,41672.66417939014,Invalid Outlet_ID
OUT_15238,2024,10,DIST_NW_02,SKU_06,571.858944860191,48036.18063666664,Invalid Outlet_ID
OUT_10229,2023,9,DIST_C_03,SKU_05,67.98616611030288,6118.716384498992,Invalid Outlet_ID
OUT_13998,2024,5,DIST_NW_01,SKU_03,46.30131240270677,16205.428282024695,Invalid Outlet_ID
OUT_17661,2023,2,DIST_S_02,SKU_03,40.68334781325419,14239.178477829451,Invalid Outlet_ID
OUT_18356,2024,2,DIST_S_02,SKU_10,5.646986670968428,2085.0052344197047,Invalid Outlet_ID
OUT_09014,2024,2,DIST_C_02,SKU_08,22.242089280655897,9786.502949781112,Invalid Outlet_ID
OUT_19319,2024,9,DIST_S_02,SKU_10,8.570029267384854,3164.307977600812,Invalid Outlet_ID
OUT_06028,2024,8,DIST_W_03,SKU_09,3.0160507986096494,6635.344129645522,Invalid Outlet_ID
OUT_15238,2024,2,DIST_NW_02,SKU_10,50.33225707799157,18584.19565528725,Invalid Outlet_ID
OUT_10416,2023,6,DIST_C_01,SKU_08,6.379116438266394,2806.7844310704845,Invalid Outlet_ID
OUT_19170,2025,7,DIST_S_02,SKU_10,4.432629369845599,1636.7002444127663,Invalid Outlet_ID
OUT_17661,2023,12,DIST_S_02,SKU_06,467.7656913896859,39292.29874922631,Invalid Outlet_ID
OUT_08564,2024,11,DIST_W_02,SKU_10,19.110593505235304,7056.219978026381,Invalid Outlet_ID
OUT_01864,2023,9,DIST_W_01,SKU_07,25.137445949669164,16339.297810689604,Invalid Outlet_ID
OUT_19145,2024,11,DIST_S_01,SKU_03,5.353269365622937,1873.6827950354464,Invalid Outlet_ID
OUT_10229,2023,5,DIST_C_03,SKU_05,62.68866865792337,5641.948204376924,Invalid Outlet_ID
OUT_11877,2023,9,DIST_C_01,SKU_08,7.120891945040857,3133.210921907644,Invalid Outlet_ID
OUT_02795,2024,12,DIST_W_02,SKU_03,8.178861255634045,2862.5786106626592,Invalid Outlet_ID
OUT_02862,2024,12,DIST_W_01,SKU_01,18.47466571157757,1662.7481074279565,Invalid Outlet_ID
OUT_15238,2023,12,DIST_NW_02,SKU_04,66.31625907545452,21552.806942998308,Invalid Outlet_ID
OUT_08723,2024,11,DIST_W_02,SKU_06,123.27224077447414,10354.847038062286,Invalid Outlet_ID
OUT_10229,2023,3,DIST_C_03,SKU_05,64.58286679602399,5812.496242743767,Invalid Outlet_ID
OUT_13998,2024,3,DIST_NW_01,SKU_09,31.893191504883998,70165.00025631046,Invalid Outlet_ID
OUT_00090,2023,11,DIST_W_02,SKU_05,60.48927830228627,5444.005430778097,Invalid Outlet_ID
OUT_08564,2025,6,DIST_W_02,SKU_04,13.374422283362136,4346.647080414095,Invalid Outlet_ID
OUT_16192,2024,10,DIST_NW_02,SKU_03,9.623246216902382,3368.183620623523,Invalid Outlet_ID
OUT_07259,2023,12,DIST_W_01,SKU_08,44.14643397129286,19424.44186008936,Invalid Outlet_ID
OUT_08564,2025,12,DIST_W_02,SKU_07,77.07617248492329,50099.490488282296,Invalid Outlet_ID
OUT_02862,2024,7,DIST_W_01,SKU_09,3.06297141948418,6738.550713930256,Invalid Outlet_ID
OUT_07259,2023,3,DIST_W_01,SKU_08,32.97626605806687,14509.555349584274,Invalid Outlet_ID
OUT_00090,2025,7,DIST_W_02,SKU_07,-63.900844098809856,-41535.59776170486,Invalid Outlet_ID
OUT_12014,2025,7,DIST_C_03,SKU_01,5.373638263822194,1612.103424613257,Invalid Outlet_ID
OUT_17661,2023,7,DIST_S_02,SKU_07,59.42697807924436,38627.49637923514,Invalid Outlet_ID
OUT_18975,2025,7,DIST_S_01,SKU_10,6.888756348295352,2543.544998807587,Invalid Outlet_ID
OUT_10530,2023,10,DIST_C_03,SKU_01,34.41672457954057,10325.009554779708,Invalid Outlet_ID
OUT_13998,2024,7,DIST_NW_01,SKU_01,55.54964288858146,16664.910530287543,Invalid Outlet_ID
OUT_13998,2024,2,DIST_NW_01,SKU_01,54.11079797728963,16233.215642788691,Invalid Outlet_ID
OUT_07259,2023,9,DIST_W_01,SKU_01,30.40270203126372,9120.85966507115,Invalid Outlet_ID
OUT_18975,2024,7,DIST_S_01,SKU_04,10.460899407547972,3399.7926197485317,Invalid Outlet_ID
OUT_07259,2025,6,DIST_W_01,SKU_01,19.41398896689653,5824.238538696894,Invalid Outlet_ID
OUT_17499,2025,5,DIST_S_02,SKU_01,3.1032772663420403,931.026225717864,Invalid Outlet_ID
OUT_06028,2023,1,DIST_W_03,SKU_10,3.913268681294361,1444.882551392962,Invalid Outlet_ID
OUT_11877,2025,9,DIST_C_01,SKU_09,2.6445429378610297,5817.977611597565,Invalid Outlet_ID
OUT_14745,2023,10,DIST_NW_01,SKU_03,9.77335375868887,3420.6248111803898,Invalid Outlet_ID
OUT_19145,2023,1,DIST_S_01,SKU_08,7.966681814155379,3505.373753138638,Invalid Outlet_ID
OUT_13327,2024,7,DIST_NW_01,SKU_01,7.555449919783446,2266.6545506349166,Invalid Outlet_ID
OUT_10177,2023,6,DIST_C_02,SKU_08,12.087494320828911,5318.512471609171,Invalid Outlet_ID
OUT_13998,2024,2,DIST_NW_01,SKU_04,47.79200507283901,15532.385224841424,Invalid Outlet_ID
OUT_14462,2024,1,DIST_NW_02,SKU_04,11.027010981946384,3583.8239147175896,Invalid Outlet_ID
OUT_10416,2024,8,DIST_C_01,SKU_06,82.66777096301091,6944.062844770157,Invalid Outlet_ID
OUT_13998,2024,10,DIST_NW_01,SKU_08,48.68716021659379,21422.400000487505,Invalid Outlet_ID
OUT_10530,2024,8,DIST_C_03,SKU_03,33.70465149984696,11796.618172255134,Invalid Outlet_ID
OUT_10753,2025,7,DIST_C_02,SKU_07,13.791429232798883,8964.397745305005,Invalid Outlet_ID
OUT_17661,2025,3,DIST_S_02,SKU_09,17.309737570574594,38081.37837855252,Invalid Outlet_ID
OUT_08564,2025,12,DIST_W_02,SKU_10,27.548773542377237,10171.883568252264,Invalid Outlet_ID
OUT_09014,2025,3,DIST_C_02,SKU_10,16.143948606146395,5960.826226956542,Invalid Outlet_ID
OUT_19330,2025,8,DIST_S_01,SKU_10,4.685708703241382,1730.1260947611097,Invalid Outlet_ID
OUT_08723,2025,2,DIST_W_02,SKU_07,23.227301561887806,15097.795292862997,Invalid Outlet_ID
OUT_10229,2023,3,DIST_C_03,SKU_03,27.782060843093184,9723.761715770128,Invalid Outlet_ID
OUT_01864,2023,4,DIST_W_01,SKU_08,18.04185028668784,7938.446652545867,Invalid Outlet_ID
OUT_15915,2023,6,DIST_NW_02,SKU_09,2.749067298319475,6047.932914719816,Invalid Outlet_ID
OUT_03691,2025,4,DIST_W_01,SKU_04,6.093962986294622,1980.488960984508,Invalid Outlet_ID
OUT_17661,2023,11,DIST_S_02,SKU_08,23.7516273687478,10450.685325987091,Invalid Outlet_ID
OUT_07259,2024,4,DIST_W_01,SKU_09,27.208363273966327,59858.38405976768,Invalid Outlet_ID
OUT_08723,2025,11,DIST_W_02,SKU_03,8.463952129380237,2962.3560633777565,Invalid Outlet_ID
OUT_13998,2024,7,DIST_NW_01,SKU_06,573.3290884554834,48159.68677142353,Invalid Outlet_ID
OUT_17661,2024,12,DIST_S_02,SKU_01,37.63929026291317,11291.814785299155,Invalid Outlet_ID
OUT_08564,2023,1,DIST_W_02,SKU_09,14.754556442731037,32459.980968881708,Invalid Outlet_ID
OUT_16360,2023,11,DIST_NW_01,SKU_06,66.89888580123952,5619.469828444979,Invalid Outlet_ID
OUT_16192,2025,4,DIST_NW_02,SKU_08,18.38903429255348,8091.185378281792,Invalid Outlet_ID
OUT_08723,2023,9,DIST_W_02,SKU_06,111.15328337083474,9336.92227411082,Invalid Outlet_ID
OUT_08723,2024,2,DIST_W_02,SKU_10,8.696275260802194,3210.926101295446,Invalid Outlet_ID
OUT_15238,2025,12,DIST_NW_02,SKU_02,287.48667755020983,72829.976522668,Invalid Outlet_ID
OUT_19330,2025,7,DIST_S_01,SKU_10,4.17221416953324,1540.5281776563431,Invalid Outlet_ID
OUT_07259,2023,3,DIST_W_01,SKU_09,15.074988538152072,33165.00589585667,Invalid Outlet_ID
OUT_17499,2024,9,DIST_S_02,SKU_03,4.759432304008478,1665.7727343058114,Invalid Outlet_ID
OUT_10177,2024,2,DIST_C_02,SKU_09,7.184314802788704,15805.500695258826,Invalid Outlet_ID
OUT_19319,2025,3,DIST_S_02,SKU_08,12.437456423838752,5472.449126916533,Invalid Outlet_ID
OUT_11877,2023,6,DIST_C_01,SKU_06,51.68817462903483,4341.841805216459,Invalid Outlet_ID
OUT_19319,2024,1,DIST_S_02,SKU_06,159.1834042234398,13371.399315454024,Invalid Outlet_ID
OUT_10530,2025,1,DIST_C_03,SKU_10,18.8512788737634,6960.45298189861,Invalid Outlet_ID
OUT_02862,2025,8,DIST_W_01,SKU_06,57.8041888827949,4855.568452473598,Invalid Outlet_ID
OUT_08723,2025,6,DIST_W_02,SKU_07,16.317499683423602,10606.325080902774,Invalid Outlet_ID
OUT_17812,2025,10,DIST_S_02,SKU_09,3.072117643193369,6758.684288416163,Invalid Outlet_ID
OUT_08723,2024,9,DIST_W_02,SKU_02,35.80634655292754,9070.92364247402,Invalid Outlet_ID
OUT_13998,2024,1,DIST_NW_01,SKU_06,655.9516548847604,55099.95252975781,Invalid Outlet_ID
OUT_19319,2024,12,DIST_S_02,SKU_05,31.950811023721123,2875.565124839539,Invalid Outlet_ID
OUT_15238,2023,1,DIST_NW_02,SKU_02,200.55668186429648,50807.68716411958,Invalid Outlet_ID
OUT_10530,2024,6,DIST_C_03,SKU_07,57.70844928157795,37510.48576080459,Invalid Outlet_ID
OUT_00090,2024,9,DIST_W_02,SKU_05,62.46883408423482,5622.236106571422,Invalid Outlet_ID
OUT_17812,2023,3,DIST_S_02,SKU_03,4.639991848877738,1623.975950812743,Invalid Outlet_ID
OUT_10416,2024,10,DIST_C_01,SKU_04,5.055233379185772,1642.9808670753057,Invalid Outlet_ID
OUT_14745,2023,7,DIST_NW_01,SKU_09,6.240354637146303,13728.781186583748,Invalid Outlet_ID
OUT_13998,2025,7,DIST_NW_01,SKU_04,46.83805296437749,15222.385519390651,Invalid Outlet_ID
OUT_00090,2024,5,DIST_W_02,SKU_02,59.91269990732216,15177.88229117602,Invalid Outlet_ID
OUT_03691,2023,8,DIST_W_01,SKU_06,64.73898343913255,5438.065096120668,Invalid Outlet_ID
OUT_10177,2025,2,DIST_C_02,SKU_04,7.990575616266755,2596.951624319749,Invalid Outlet_ID
OUT_17661,2023,12,DIST_S_02,SKU_02,121.15130668188574,30691.61548453988,Invalid Outlet_ID
OUT_08564,2024,5,DIST_W_02,SKU_10,14.049587450888254,5187.525479460439,Invalid Outlet_ID
OUT_15915,2024,10,DIST_NW_02,SKU_06,59.24990804466098,4977.006670847378,Invalid Outlet_ID
OUT_16360,2024,7,DIST_NW_01,SKU_06,69.77006165422208,5860.656668634503,Invalid Outlet_ID
OUT_17661,2023,12,DIST_S_02,SKU_09,21.778945165012107,47913.693822116,Invalid Outlet_ID
OUT_14462,2025,12,DIST_NW_02,SKU_07,33.986230054180865,22091.04771438416,Invalid Outlet_ID
OUT_19330,2023,10,DIST_S_01,SKU_04,3.847270017543284,1250.3548727633142,Invalid Outlet_ID
OUT_09014,2023,8,DIST_C_02,SKU_04,35.44770363445972,11520.545141755174,Invalid Outlet_ID
OUT_16192,2025,4,DIST_NW_02,SKU_01,18.306826105194943,5492.085889828217,Invalid Outlet_ID
OUT_13998,2025,5,DIST_NW_01,SKU_04,50.98412791067071,16569.850679568222,Invalid Outlet_ID
OUT_19319,2023,9,DIST_S_02,SKU_03,9.961905505327575,3486.652083396055,Invalid Outlet_ID
OUT_10177,2023,9,DIST_C_02,SKU_04,9.115136842927418,2962.4165690324035,Invalid Outlet_ID
OUT_10229,2024,1,DIST_C_03,SKU_06,276.895442116404,23259.19666707581,Invalid Outlet_ID
OUT_13998,2024,11,DIST_NW_01,SKU_06,645.2123491302284,54197.794882469454,Invalid Outlet_ID
OUT_15238,2024,3,DIST_NW_02,SKU_10,35.94656815744138,13272.580256290594,Invalid Outlet_ID
OUT_10177,2023,9,DIST_C_02,SKU_02,34.51922780501023,8744.90367886326,Invalid Outlet_ID
OUT_10229,2023,12,DIST_C_03,SKU_05,82.45212366610696,7420.677187872312,Invalid Outlet_ID
OUT_10416,2023,1,DIST_C_01,SKU_02,19.624651370373755,4971.54685492493,Invalid Outlet_ID
OUT_08564,2023,4,DIST_W_02,SKU_05,84.20271698970534,7578.217713729113,Invalid Outlet_ID
OUT_12565,2023,3,DIST_C_02,SKU_01,7.179554842351253,2153.8303190597526,Invalid Outlet_ID
OUT_00090,2024,8,DIST_W_02,SKU_02,87.70043362630848,22217.40525322602,Invalid Outlet_ID
OUT_13998,2025,3,DIST_NW_01,SKU_07,137.14064930588484,89141.44314922452,Invalid Outlet_ID
OUT_08564,2025,2,DIST_W_02,SKU_09,15.579109085520525,34274.08938187248,Invalid Outlet_ID
OUT_16192,2023,12,DIST_NW_02,SKU_07,36.84356068776749,23948.27174334773,Invalid Outlet_ID
OUT_15238,2025,3,DIST_NW_02,SKU_03,52.74621915609399,18461.176605276916,Invalid Outlet_ID
OUT_15238,2025,8,DIST_NW_02,SKU_05,127.43881244913696,11469.470480635484,Invalid Outlet_ID
OUT_10416,2023,4,DIST_C_01,SKU_10,4.581035329140897,1691.4321410772718,Invalid Outlet_ID
OUT_08564,2025,3,DIST_W_02,SKU_06,228.83107629051327,19221.843361954056,Invalid Outlet_ID
OUT_08564,2024,2,DIST_W_02,SKU_09,15.37357322274519,33821.8904420528,Invalid Outlet_ID
OUT_13567,2025,6,DIST_NW_02,SKU_03,5.0584957358827385,1770.45927559021,Invalid Outlet_ID
OUT_19330,2025,1,DIST_S_01,SKU_03,7.345349604330983,2570.8806025538424,Invalid Outlet_ID
OUT_15238,2023,8,DIST_NW_02,SKU_06,611.9533155893591,51404.11151512026,Invalid Outlet_ID
OUT_01864,2024,2,DIST_W_01,SKU_08,12.476366440284874,5489.6407579314055,Invalid Outlet_ID
OUT_18975,2024,12,DIST_S_01,SKU_07,36.97885975826327,24036.276924197533,Invalid Outlet_ID
OUT_07259,2023,10,DIST_W_01,SKU_07,61.370364705075175,39890.727911777525,Invalid Outlet_ID
OUT_10530,2024,12,DIST_C_03,SKU_04,36.57419503894203,11886.587408479792,Invalid Outlet_ID
OUT_00090,2024,2,DIST_W_02,SKU_09,16.268306542695573,35790.246725187484,Invalid Outlet_ID
OUT_09014,2025,1,DIST_C_02,SKU_07,54.24104224072234,35256.64569146048,Invalid Outlet_ID
OUT_06028,2023,8,DIST_W_03,SKU_01,5.720748569941891,1716.2166608802963,Invalid Outlet_ID
OUT_17661,2024,4,DIST_S_02,SKU_08,42.89039690456136,18871.77970305152,Invalid Outlet_ID
OUT_15238,2025,9,DIST_NW_02,SKU_02,182.3585636550183,46197.5016058981,Invalid Outlet_ID
OUT_14462,2023,2,DIST_NW_02,SKU_03,10.251178096979627,3587.951036741238,Invalid Outlet_ID
OUT_15238,2024,8,DIST_NW_02,SKU_05,115.71292312480696,10414.116900833838,Invalid Outlet_ID
OUT_10530,2025,12,DIST_C_03,SKU_07,78.6406574470546,51116.46925547798,Invalid Outlet_ID
OUT_08723,2023,6,DIST_W_02,SKU_08,7.358619345729291,3237.785746598466,Invalid Outlet_ID
OUT_11877,2025,8,DIST_C_01,SKU_02,22.90394273042815,5802.290518314545,Invalid Outlet_ID
OUT_10229,2023,10,DIST_C_03,SKU_10,20.247642441667075,7476.088731985051,Invalid Outlet_ID
OUT_15238,2025,9,DIST_NW_02,SKU_01,59.14412967067679,17743.206527381415,Invalid Outlet_ID
OUT_08723,2025,1,DIST_W_02,SKU_10,7.281487048248059,2688.517942060137,Invalid Outlet_ID
OUT_07259,2023,12,DIST_W_01,SKU_09,20.65692061214421,45445.18509627241,Invalid Outlet_ID
OUT_15915,2025,10,DIST_NW_02,SKU_03,4.893111192741614,1712.6284638642137,Invalid Outlet_ID
OUT_10530,2024,2,DIST_C_03,SKU_05,61.78649199083978,5560.808364990751,Invalid Outlet_ID
OUT_09014,2023,7,DIST_C_02,SKU_03,25.05755216466884,8770.133834545386,Invalid Outlet_ID
OUT_16360,2025,11,DIST_NW_01,SKU_08,5.775404892031918,2541.1430655702047,Invalid Outlet_ID
OUT_09014,2025,7,DIST_C_02,SKU_03,22.08427662739584,7729.512677040747,Invalid Outlet_ID
OUT_18975,2024,10,DIST_S_01,SKU_06,133.7009188952827,11230.906231011077,Invalid Outlet_ID
OUT_02795,2025,2,DIST_W_02,SKU_06,60.43474590873192,5076.564092834098,Invalid Outlet_ID
OUT_07259,2024,7,DIST_W_01,SKU_06,261.0445246076643,21927.697572847217,Invalid Outlet_ID
OUT_17661,2023,6,DIST_S_02,SKU_02,64.20388031103303,16264.934167230918,Invalid Outlet_ID
OUT_10177,2023,4,DIST_C_02,SKU_08,17.871012595478224,7863.272404334892,Invalid Outlet_ID
OUT_15915,2024,3,DIST_NW_02,SKU_05,11.382738293150632,1024.43303320323,Invalid Outlet_ID
OUT_15915,2023,12,DIST_NW_02,SKU_03,6.820049089617872,2386.986666232513,Invalid Outlet_ID
OUT_19319,2025,4,DIST_S_02,SKU_10,10.291856582058584,3800.045457242024,Invalid Outlet_ID
OUT_15915,2023,11,DIST_NW_02,SKU_01,12.580395469177832,1132.2418580169376,Invalid Outlet_ID
OUT_10177,2025,8,DIST_C_02,SKU_06,182.57994408805416,15336.69235351733,Invalid Outlet_ID
OUT_08564,2024,6,DIST_W_02,SKU_04,16.41900438496081,5336.218686088475,Invalid Outlet_ID
OUT_00090,2025,1,DIST_W_02,SKU_07,54.5782508227264,35475.836246242165,Invalid Outlet_ID
OUT_00090,2023,8,DIST_W_02,SKU_07,58.30606601120781,37898.92984237869,Invalid Outlet_ID
OUT_18975,2024,7,DIST_S_01,SKU_07,24.12775856748998,15683.085136705886,Invalid Outlet_ID
OUT_15238,2024,10,DIST_NW_02,SKU_03,55.780026010914014,19523.03066820252,Invalid Outlet_ID
OUT_02795,2023,4,DIST_W_02,SKU_02,25.612024780991945,6488.389890279398,Invalid Outlet_ID
OUT_08564,2023,9,DIST_W_02,SKU_09,16.27228998048499,35799.0106134135,Invalid Outlet_ID
OUT_16192,2025,8,DIST_NW_02,SKU_01,11.030954089731916,3309.2740315485,Invalid Outlet_ID
OUT_14745,2025,1,DIST_NW_01,SKU_07,20.78536438016584,13510.4985763389,Invalid Outlet_ID
OUT_19330,2023,1,DIST_S_01,SKU_03,7.895245140089154,2763.385353723783,Invalid Outlet_ID
OUT_15238,2024,4,DIST_NW_02,SKU_06,912.3337664049416,76636.04847586594,Invalid Outlet_ID
OUT_10177,2025,11,DIST_C_02,SKU_05,22.923962270351147,2063.193180062364,Invalid Outlet_ID
OUT_17661,2023,9,DIST_S_02,SKU_06,310.60258455840244,26090.63630209561,Invalid Outlet_ID
OUT_14462,2024,11,DIST_NW_02,SKU_07,21.282006010100147,13833.263291522144,Invalid Outlet_ID
OUT_10229,2024,7,DIST_C_03,SKU_08,35.51849547919751,15628.153100761569,Invalid Outlet_ID
OUT_17661,2024,4,DIST_S_02,SKU_01,39.70146349635522,11910.41373919074,Invalid Outlet_ID
OUT_17812,2023,10,DIST_S_02,SKU_05,13.771682554706569,1239.4069439110804,Invalid Outlet_ID
OUT_18975,2025,6,DIST_S_01,SKU_07,15.620792207539337,10153.532477418295,Invalid Outlet_ID
OUT_17661,2023,7,DIST_S_02,SKU_04,22.43269626495608,7290.628176740111,Invalid Outlet_ID
OUT_13998,2025,10,DIST_NW_01,SKU_01,64.16384771783112,19249.12024391852,Invalid Outlet_ID
OUT_08564,2023,2,DIST_W_02,SKU_02,90.68404423294064,22973.28807495556,Invalid Outlet_ID
OUT_09014,2024,11,DIST_C_02,SKU_01,27.67359761954466,8302.118183224242,Invalid Outlet_ID
OUT_10229,2023,9,DIST_C_03,SKU_07,62.56585410836429,40667.80560562705,Invalid Outlet_ID
OUT_10530,2023,8,DIST_C_03,SKU_06,408.5780665553065,34320.58463071447,Invalid Outlet_ID
OUT_16192,2023,4,DIST_NW_02,SKU_03,13.226761068678565,4629.3408240185645,Invalid Outlet_ID
OUT_06028,2024,2,DIST_W_03,SKU_01,5.571051550183324,1671.3243532296976,Invalid Outlet_ID
OUT_02389,2025,8,DIST_W_02,SKU_01,3.060235732227356,6732.514877812234,Invalid Outlet_ID
OUT_00090,2024,4,DIST_W_02,SKU_08,47.70051084688095,20988.23465455985,Invalid Outlet_ID
OUT_09014,2024,10,DIST_C_02,SKU_08,22.927659941118897,10088.208834935498,Invalid Outlet_ID
OUT_14462,2023,7,DIST_NW_02,SKU_09,4.924774634461167,10834.454402315574,Invalid Outlet_ID
OUT_13567,2025,7,DIST_NW_02,SKU_02,20.73191881892233,5252.118285105995,Invalid Outlet_ID
OUT_13998,2025,9,DIST_NW_01,SKU_03,52.42724983281916,18349.517402500533,Invalid Outlet_ID
OUT_09014,2023,1,DIST_C_02,SKU_01,29.09941977253325,8729.84909875374,Invalid Outlet_ID
OUT_12014,2025,8,DIST_C_03,SKU_10,6.304180235262834,2327.727153925042,Invalid Outlet_ID
OUT_02389,2025,5,DIST_W_02,SKU_02,12.347786560375445,3128.06276384829,Invalid Outlet_ID
OUT_13567,2023,5,DIST_NW_02,SKU_10,4.120958392397895,1521.5924280276115,Invalid Outlet_ID
OUT_19145,2023,8,DIST_S_01,SKU_04,4.420986591118022,1436.832454978055,Invalid Outlet_ID
OUT_15238,2024,7,DIST_NW_02,SKU_04,49.45232468854621,16071.992019630128,Invalid Outlet_ID
OUT_10229,2024,7,DIST_C_03,SKU_10,19.68039630740557,7266.56285356018,Invalid Outlet_ID
OUT_10416,2023,11,DIST_C_01,SKU_07,12.324961080652574,8011.198829160718,Invalid Outlet_ID
OUT_01864,2024,5,DIST_W_01,SKU_02,23.664386279276645,5995.026284529589,Invalid Outlet_ID
OUT_00090,2024,5,DIST_W_02,SKU_05,38.16107123269436,3434.454829557893,Invalid Outlet_ID
OUT_17661,2023,6,DIST_S_02,SKU_09,7.797101499407853,17153.657085521423,Invalid Outlet_ID
OUT_16192,2024,5,DIST_NW_02,SKU_06,129.2004339340117,10852.803430697464,Invalid Outlet_ID
OUT_19319,2023,6,DIST_S_02,SKU_08,8.446117232429467,3716.291095772792,Invalid Outlet_ID
OUT_00090,2024,7,DIST_W_02,SKU_10,20.25685999358349,7479.455815887924,Invalid Outlet_ID
OUT_19145,2023,8,DIST_S_01,SKU_05,13.050697591543887,1174.5315042182287,Invalid Outlet_ID
OUT_02795,2023,8,DIST_W_02,SKU_08,5.926940896320134,2607.86604332882,Invalid Outlet_ID
OUT_07259,2023,7,DIST_W_01,SKU_10,17.371916221021166,6414.234919324003,Invalid Outlet_ID
OUT_13327,2023,11,DIST_NW_01,SKU_05,10.683941388955493,961.5755374236018,Invalid Outlet_ID
OUT_09014,2023,3,DIST_C_02,SKU_03,21.38984627955101,7486.480495019437,Invalid Outlet_ID
OUT_15238,2023,3,DIST_NW_02,SKU_10,40.520605709675685,14961.503735810697,Invalid Outlet_ID
OUT_06028,2025,4,DIST_W_03,SKU_05,17.558942791678344,1580.2807258205828,Invalid Outlet_ID
OUT_08723,2024,3,DIST_W_02,SKU_08,10.620691997507404,4673.055206229798,Invalid Outlet_ID
OUT_06028,2024,12,DIST_W_03,SKU_08,8.863248927926689,3899.860170327387,Invalid Outlet_ID
OUT_02389,2024,7,DIST_W_02,SKU_01,6.228913351677937,1868.6785744712167,Invalid Outlet_ID
OUT_00090,2023,8,DIST_W_02,SKU_05,59.69854271403712,5372.820368270795,Invalid Outlet_ID
OUT_08564,2025,9,DIST_W_02,SKU_04,28.62727928193773,9303.89616733883,Invalid Outlet_ID
OUT_09014,2023,5,DIST_C_02,SKU_09,13.402994518458602,29486.5734673502,Invalid Outlet_ID
OUT_07259,2025,11,DIST_W_01,SKU_07,65.44055961282676,42536.40915782708,Invalid Outlet_ID
OUT_15238,2025,12,DIST_NW_02,SKU_03,63.81383972319177,22334.846458602107,Invalid Outlet_ID
OUT_17661,2025,10,DIST_S_02,SKU_09,15.646251755981428,34421.70586148748,Invalid Outlet_ID
OUT_14462,2024,1,DIST_NW_02,SKU_09,5.9787406628292965,13153.235984584726,Invalid Outlet_ID
OUT_15238,2024,7,DIST_NW_02,SKU_07,108.5083152296572,70530.3950549008,Invalid Outlet_ID
OUT_14745,2025,4,DIST_NW_01,SKU_09,9.470734895645023,20835.60676225031,Invalid Outlet_ID
OUT_19170,2025,5,DIST_S_02,SKU_09,1.8917583649427216,4161.877875586628,Invalid Outlet_ID
OUT_00090,2025,11,DIST_W_02,SKU_03,27.96270699887249,9786.96138416415,Invalid Outlet_ID
OUT_17661,2023,4,DIST_S_02,SKU_03,33.803743876872986,11831.357662471555,Invalid Outlet_ID
OUT_17661,2024,12,DIST_S_02,SKU_08,49.58510826950682,21817.41707659364,Invalid Outlet_ID
OUT_19319,2024,3,DIST_S_02,SKU_10,6.62097995262451,2444.6646605589685,Invalid Outlet_ID
OUT_01864,2025,2,DIST_W_01,SKU_05,26.075366979076087,2346.792543854396,Invalid Outlet_ID
OUT_01864,2024,2,DIST_W_01,SKU_01,11.53012719656223,3459.003495571583,Invalid Outlet_ID
OUT_17812,2023,3,DIST_S_02,SKU_10,3.9776876378555706,1468.6694226537716,Invalid Outlet_ID
OUT_15238,2025,7,DIST_NW_02,SKU_03,47.38972734001512,16586.416569711513,Invalid Outlet_ID
OUT_01864,2025,2,DIST_W_01,SKU_06,121.40560887639242,10198.062084316363,Invalid Outlet_ID
OUT_14462,2024,6,DIST_NW_02,SKU_08,12.683817963583383,5580.864173503177,Invalid Outlet_ID
OUT_09014,2024,10,DIST_C_02,SKU_10,21.91408960408117,8091.355045964783,Invalid Outlet_ID
OUT_01864,2024,6,DIST_W_01,SKU_02,18.354267635159932,4649.758511171597,Invalid Outlet_ID
OUT_00090,2024,7,DIST_W_02,SKU_08,29.323622226473187,12902.35172758997,Invalid Outlet_ID
OUT_08723,2025,3,DIST_W_02,SKU_06,99.4368364114598,8352.690607228666,Invalid Outlet_ID
OUT_15915,2023,6,DIST_NW_02,SKU_02,18.47980786774625,4681.517925375862,Invalid Outlet_ID
OUT_15238,2025,11,DIST_NW_02,SKU_09,31.268419982024184,68790.52930290894,Invalid Outlet_ID
OUT_10530,2024,5,DIST_C_03,SKU_02,83.11012363985743,21054.542688541933,Invalid Outlet_ID
OUT_17661,2023,5,DIST_S_02,SKU_05,37.93318141615361,3414.0108595198844,Invalid Outlet_ID
OUT_10229,2025,5,DIST_C_03,SKU_08,28.414459406239857,12502.331700431432,Invalid Outlet_ID
OUT_07259,2023,7,DIST_W_01,SKU_01,34.87522071823331,10462.578792481265,Invalid Outlet_ID
OUT_10416,2024,9,DIST_C_01,SKU_10,4.130075122227365,1524.978968436641,Invalid Outlet_ID
